Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1925,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1926,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1927,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1928,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1929,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1930,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1931,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1932,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1933,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1934,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1935,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1936,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1937,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1938,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1939,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1940,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1941,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1942,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1943,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1944,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1945,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1946,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1947,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1948,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1949,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1950,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1951,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1952,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1953,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1954,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1955,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1956,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1957,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1958,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1959,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1960,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1961,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1962,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1963,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1964,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1965,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1966,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1967,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1968,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1969,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1970,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1971,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1972,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1973,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1974,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1975,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1976,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1977,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1978,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1979,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1980,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1981,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
