Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1955,1.91E+02,1.85E+02,2.29E+01,1.82E+02,1.21E+04
1956,1.92E+02,1.73E+02,2.32E+01,2.04E+02,1.28E+04
1957,1.93E+02,2.01E+02,2.35E+01,2.22E+02,1.35E+04
1958,1.94E+02,1.90E+02,2.34E+01,1.86E+02,1.20E+04
1959,1.95E+02,1.88E+02,2.31E+01,2.00E+02,1.14E+04
1960,1.96E+02,1.81E+02,2.28E+01,1.54E+02,1.13E+04
1961,1.97E+02,1.84E+02,2.27E+01,1.76E+02,1.18E+04
1962,1.98E+02,1.90E+02,2.29E+01,1.94E+02,1.17E+04
1963,1.99E+02,2.20E+02,2.22E+01,1.53E+02,1.26E+04
1964,2.00E+02,2.02E+02,2.29E+01,1.72E+02,1.14E+04
1965,2.01E+02,1.81E+02,2.28E+01,1.73E+02,1.14E+04
1966,2.02E+02,2.00E+02,2.21E+01,1.50E+02,1.13E+04
1967,2.03E+02,2.21E+02,2.24E+01,1.60E+02,1.24E+04
1968,2.04E+02,2.55E+02,2.29E+01,1.89E+02,1.12E+04
1969,2.05E+02,1.97E+02,2.21E+01,1.41E+02,1.12E+04
1970,2.05E+02,2.35E+02,2.26E+01,1.61E+02,1.11E+04
1971,2.04E+02,2.46E+02,2.29E+01,1.62E+02,1.11E+04
1972,2.03E+02,2.57E+02,2.17E+01,1.45E+02,1.26E+04
1973,2.02E+02,2.57E+02,2.23E+01,1.47E+02,1.10E+04
1974,2.01E+02,2.11E+02,2.25E+01,1.53E+02,1.17E+04
1975,2.00E+02,1.82E+02,2.17E+01,1.51E+02,1.11E+04
1976,1.99E+02,2.22E+02,2.22E+01,1.56E+02,1.18E+04
1977,1.98E+02,1.98E+02,2.22E+01,1.65E+02,1.17E+04
1978,1.97E+02,2.12E+02,2.30E+01,2.01E+02,1.22E+04
1979,1.96E+02,2.27E+02,2.24E+01,1.74E+02,1.19E+04
1980,1.95E+02,2.41E+02,2.23E+01,1.49E+02,1.18E+04
1981,1.95E+02,2.31E+02,2.23E+01,1.55E+02,1.12E+04
1982,1.95E+02,1.65E+02,2.20E+01,1.61E+02,1.37E+04
