Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
2004,2.09e+03,7.04e+02,5.59e+01,4.81e+02,1.28e+04
2005,1.47e+03,1.15e+03,9.35e+01,3.01e+02,1.31e+04
2006,1.19e+03,2.22e+03,7.95e+01,4.44e+02,1.33e+04
2007,1.11e+03,1.06e+03,9.07e+01,3.49e+02,1.31e+04
2008,8.54e+02,3.08e+03,1.03e+02,3.91e+02,9.36e+03
2009,9.24e+02,1.24e+03,6.89e+01,5.08e+02,1.07e+04
2010,1.54e+03,1.56e+03,4.45e+01,4.09e+02,1.23e+04
2011,1.15e+03,1.87e+03,7.01e+01,3.25e+02,1.00e+04
2012,1.27e+03,4.12e+03,9.16e+01,3.62e+02,1.07e+04
2013,2.13e+03,1.61e+03,4.20e+01,3.32e+02,9.49e+03
2014,2.41e+03,2.35e+03,7.04e+01,4.34e+02,1.13e+04
2015,2.94e+03,1.93e+03,9.18e+01,3.56e+02,1.36e+04
2020,1.37e+03,2.02e+03,7.16e+01,3.64e+02,1.27e+04
2030,1.35e+03,2.15e+03,7.49e+01,3.51e+02,1.32e+04
2040,1.34e+03,2.34e+03,8.19e+01,3.48e+02,1.46e+04
2050,1.32e+03,2.49e+03,9.27e+01,3.36e+02,1.55e+04
